,title,company,skillText
161,"Technical Solutions Engineer, Firebase, Google Cloud",Google," google      2,125 reviews  -    the google cloud platform team helps customers transform and evolve their business through the use of google’s global network, web-scale data centers and software infrastructure. as part of an entrepreneurial team in this rapidly growing business, you will help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.  in this role, you will work with enterprises and startups to realize the power of firebase. as a technical solutions engineer for google cloud, you'll combine mobile and web development expertise with an aptitude for technical advising, troubleshooting and analysis. you will work across multiple customer-facing teams to improve the firebase product's vision and to make global businesses and organizations successful.  google cloud team helps companies, schools, and government seamlessly make the switch to google products and supports them along the way. you swiftly problem-solve technical issues for customers to show how our products can make businesses more productive, collaborative, and innovative. you work closely with a cross-functional team of mobile and web developers and systems administrators, not to mention a variety of both regional and international customers.  google cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. and our teams are dedicated to helping our customers — developers, small and large businesses, educational institutions and government agencies — see the benefits of our technology come to life.   responsibilities diagnose and resolve customer problems for firebase products; engineer and implement new operations, productivity and investigation tools to increase efficiency for technical solutions engineering. act as a consultant and subject matter expert for product managers, software engineering teams, sales engineers, site reliability engineers, and strategic customer engineers to resolve technical deployment obstacles and improve the product's vision. obtain and maintain an in-depth understanding of google's product technology and underlying hardware and software architectures, to build in-product self-service solutions. work closely with multiple product management and software engineering teams on understanding ways to improve the product, and interact with our site reliability engineering (sre) teams to drive production excellence. be an advocate for our customers in representing their issues to product management and software engineering and develop innovative ways to resolve issues.  qualifications minimum qualifications: ba/bs degree in computer science or a related technical field, or equivalent practical experience. 2 years of experience with mobile app development on android or ios in a technical support, professional services, sustaining or systems engineering role. preferred qualifications: experience with mobile and web app development in a corporate environment. experience with java for android, objective-c for ios, html and javascript. experience implementing, troubleshooting, and supporting mobile applications, web servers and data storage. experience with cloud storage solutions or sql database administration. understanding of web development protocols (i.e. html5, ajax, xml, json, rfcs 2109/2965, 1945/2616). excellent account management, follow-through, resourcefulness, attention to detail and verbal and written communication skills.   30+ days ago     -   save job"
162,"Technical Solutions Engineer, Google Cloud Platform",Google," google      2,125 reviews  -    the google cloud platform team helps customers transform and evolve their business through the use of google’s global network, web-scale data centers and software infrastructure. as part of an entrepreneurial team in this rapidly growing business, you will help shape the future of businesses of all sizes use technology to connect with customers, employees and partners.  as a technical solutions engineer, you will combine software development, networking, and systems administration expertise with an aptitude for technical advising, troubleshooting and analysis. you will work across multiple customer-facing teams to improve the product's vision and to make global businesses and organizations successful. you are a technical solutions expert, helping googlers and customers approach and resolve technology problems and design google-scale services.  google cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. and our teams are dedicated to helping our customers — developers, small and large businesses, educational institutions and government agencies — see the benefits of our technology come to life.   responsibilities diagnose and resolve customer challenges for google cloud platform products. engineer and implement new operations, productivity and investigation tools to increase efficiency for technical solutions engineering. act as a consultant and subject matter expert for product managers, software engineering teams, sales engineers, site reliability engineers, and strategic customer engineers to resolve technical deployment obstacles and improve the product's vision. obtain and maintain an in-depth understanding of google's product technology and underlying hardware and software architectures, to build in-product self-service solutions. work closely with multiple product management and software engineering teams on understanding ways to improve the product, and interact with our site reliability engineering (sre) teams to drive production excellence. be an advocate for our customers in representing their issues to product management and software engineering and develop innovative ways to resolve issues.  qualifications minimum qualifications: ba/bs degree in computer science or a related technical field, or equivalent practical experience. 2 years of industry experience in technical support, professional services, engineering and/or sustaining/systems engineering. preferred qualifications: experience with cloud storage solutions, sql database administration, google app engine, cloud networking solutions and/or distributed computing technology. experience developing web applications with python, go or java. understanding of web development protocols (i.e. html5, ajax, xml, json, rfcs 2109/2965, 1945/2616). understanding of unix/linux and/or windows systems from kernel to shell and beyond, with an understanding of system libraries, file systems and client-server protocols. effective account management, follow-through, resourcefulness, attention to detail and verbal and written communication skills. excellent network administration and troubleshooting skills; good understanding of linux system administration.   30 days ago     -   save job"
163,"Solutions Engineer, Google Cloud Healthcare and Life Sciences",Google," google      2,125 reviews  -    the google cloud team helps companies, schools, and government seamlessly make the switch to google products and supports them along the way. you swiftly problem-solve technical issues for customers to show how our products can make businesses more productive, collaborative, and innovative. you work closely with a cross-functional team of web developers and systems administrators, not to mention a variety of both regional and international customers. your relationships with customers are crucial in helping google grow its google cloud business and in bringing our product portfolio into companies around the world.  as a solution engineer, you will be the google engineer working with google cloud healthcare and life sciences customers. you are responsible for rapid and accurate resolution of technical challenges, lead implementations and integration of custom features. additionally, you will work closely with product management and product engineering to build and constantly drive excellence in our products.  together with the team you will support customer implementation of google cloud products through architecture guidance, best practices, data migration, capacity planning, implementation, troubleshooting, monitoring and much more.  google cloud helps millions of employees and organizations empower their employees, serve their customers, and build what’s next for their business — all with technology built in the cloud. our products are engineered for security, reliability and scalability, running the full stack from infrastructure to applications to devices and hardware. and our teams are dedicated to helping our customers — developers, small and large businesses, educational institutions and government agencies — see the benefits of our technology come to life.   responsibilities work with the team to identify and qualify business opportunities, identify key customer technical objections and develop the strategy to resolve technical impediments. manage the technical relationship with google’s customers, including managing product and solution briefings, proof-of-concept work, and the coordination of additional technical resources. work directly with customers to demonstrate and prototype google cloud product integrations in customer/partner environments. recommend integration strategies, enterprise architectures, platforms and application infrastructure required to successfully implement a complete solution using best practices on google cloud. travel to customer sites, conferences, and other related events as required.  qualifications minimum qualifications: ba/bs degree in computer science or related software engineering field, or equivalent practical experience. experience with big data, paas, and iaas technologies as well as healthcare and life sciences technologies and it ecosystem. experience with one or more of the following: distributed compute environments, application development, mobile development, big data analytics, cloud computing including virtualization, hosted services, multi tenant cloud infrastructures, storage systems and/or content delivery networks. experience in writing software in one or more languages such as java, python, go, javascript, c++, or similar. preferred qualifications: master's degree in computer science, biomedical engineering or other technical field. experience with networking concepts including: routing, vpns, load balancers, and firewalls. experience in and understanding of data and information management - especially as it relates to healthcare and life sciences data and informatics, including understanding of compliance and regulatory environment. experience architecting and developing software or infrastructure for scalable, distributed systems in healthcare and life sciences. ability to quickly learn, understand, and work with new emerging technologies, methodologies and solutions in the cloud/it technology space.   30+ days ago     -   save job"
164,"Software Developer Intern, BS/MS, Summer 2018",Google," google      2,125 reviews  -   temporary, internship     join us for a unique 12-14 week paid internship that offers personal and professional development, executive speaker series, and community-building. this program will give you an opportunity to work on complex computer science solutions, develop scalable, distributed software systems and also collaborate on multitudes of smaller projects that have universal appeal - which requires research, awareness, interactivity, and asking questions.  from adwords to chrome, android to youtube, social to local, google engineers are changing the world one technological achievement after another. we focus on being a collaborative, global organization consisting of engineers who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. as a software engineering intern, you will work on our core products and services as well as those who support critical functions of our engineering operations. depending on your background and experience, you will be working in one of the following areas:   product and systems development  whether it's finding new and innovative ways to advance search quality, building computing platform and networking technologies, automating the indexing of videos, or continuing to refine and scale complex auction systems (just to name a few), you will be developing solutions to some of the most challenging technical problems out there. you will research, conceive and develop software applications to extend and improve on google's product offerings and collaborate on scalability issues involving access to massive amounts of data and information. examples of specialist domains: ui development with ajax and similar technologies, security, embedded systems and mobile apps (android), developer tools (ides, large-scale build systems, compilers).   engineering productivity  as a software engineer in the engineering productivity organization, you'll use your software design, analysis and programming skills to create innovative automated test systems. the test team undertakes a broad range of challenges on a daily basis, designing and building intelligent systems that can explore various use cases and scenarios for distributed computing infrastructure. just imagine trying to design and build an automated testing system for something that's never been done before.   site reliability  software engineers working in site reliability are involved in every facet of google's production and work on the cutting edge of cloud-based computing. as a member of this team you are in the thick of everything involved with keeping google running, from code-level troubleshooting of traffic anomalies to maintenance of our most cutting-edge services; from monitoring and alerts to building new automation infrastructure. software engineers on this team love to create robust and scalable software that scale to tens of millions of users. you will handle challenging, novel situations every day, and work with just about every other engineering and operations team to provide services and applications that are quintessentially google - fast, reliable and accessible to all.  google is and always will be an engineering company. we hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. at google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. from adwords to chrome, android to youtube, social to local, google engineers are changing the world one technological achievement after another.   responsibilities apply knowledge gained in computer science courses to real-world problems. analyze information and evaluate results to choose the best solution to effectively solve problems. develop scripts to automate routine tasks. create and support a productive and innovative team. this includes working with peers, managers, and teams.  qualifications minimum qualifications: currently enrolled in a full-time bachelor's in computer science or related technical field, returning to ba/bs program or enrolled in another full-time degree program after completion of the internship. completed projects (inside or outside of school) or classes focused on data structures and algorithms; experience with algorithms, using data structures to solve problems, and interpreting algorithms and contributing ideas to their development. experience writing code fixes and tools to solve problems in one or more of the following languages: c, c++, java, javascript, or python (e.g., remove duplicate elements from a list). experience with linear coding and use language features when necessary (e.g., data structures, branching, function-calls, and conditionals). preferred qualifications: master's degree in computer science or related technical field with an expected graduation date in 2019. previous tech internships or demonstrated work experience (i.e. research assistant, teaching assistant, personal projects, etc.) programming in two or more of the following languages: c, c++ java, javascript, or python. ability to develop thorough testing solutions across testing layers (e.g., unit, functional, integration, stress testing) for your code, using one or more of the following languages: c, c++, java, javascript, or python. ability to manipulate code to improve system availability and latency and optimize code for stability, functionality and scalability for a segment of google's infrastructure, service area, or within a technology domain (e.g., crawling, search, troubleshooting). ability to isolate problems to a database subsystem. authorization to work in the united states.   30+ days ago     -   save job"
165,"TMMC Engineering, Junior roles",Toyota Motor Manufacturing Canada," toyota motor manufacturing canada      108 reviews  -    toyota motor manufacturing canada (tmmc) is a world-class automotive facility with manufacturing plants located in cambridge and woodstock, ontario. we are one of the largest toyota motor manufacturing facilities in north america and we produce the top quality toyota corolla, rav4, and the lexus rx 350 and rx 450h. we have been recognized as one of the top 100 employers in canada for multiple years. the world famous toyota production system, a philosophy of continuous improvement and on-going training, enables each team member to work towards their highest potential. the success of our company stems from hiring results-driven, self-motivated individuals, with the ability to work together to achieve team goals. watch this video to see what it's like to work here  what we offer:   competitive salary, shift premiums and over-time pay rates, on top of base rate.  exceptional total rewards package  training, development, and growth opportunities  tuition reimbursement program  free onsite fitness facility  employee and family vehicle discounts  social and team sport events  full service cafeterias including tim horton's and panago   positions available: we are looking for junior level engineers candidates for multiple engineering openings within various shops in our plants: weld, press, assembly and paint/plastics. all roles are in woodstock and/or cambridge, ontario  overview of engineering at tmmc:   application of the toyota production system (tps) to resolve production issues and help production achieve kpis  hands-on problem solving and critical thinking  provide technical leadership for project management & implementation  use of engineering tools for root cause analysis  focus on continuous improvement  work and collaborate with cross functional groups (quality, production, maintenance, contractors, suppliers, and management)   responsibilities:   lead and perform root cause analysis on production, engineering, equipment and maintenance issues  lead daily troubleshooting activities, provide solutions and support for process concerns or improvement  coordinate and implement quality control objectives, activities and procedures to resolve production problems, maximize reliability and minimize costs  perform kaizen projects to improve safety, quality, productivity, efficiency, and cost  automation troubleshooting, new equipment installation, and modifications  process equipment evaluation, specifications, procurement and implementation  ensure equipment and systems comply with relevant standards and legislation to ensure equipment safety and compliance  co-ordination of external skilled trades / supplier /activities  budget setting, forecasting, and control   desired skills and experience:   engineering degree. mechanical, manufacturing, mechatronics, electrical, industrial backgrounds considered, p. eng eligible  1-3 years of experience (relevant co-op experience is included)  high volume manufacturing environment  multi-disciplinary experience in process or equipment engineering  experience in assembly plant manufacturing (automotive preferred)  emphasis on manufacturing process and equipment  robotics / electrical / controls experience an asset  knowledge and experience in the application of spc (statistical process control)  technical experience/knowledge of torque control, production line control systems  strong data analysis experience required  must be proficient with ms office, autocad, 3d imaging software – solidworks or catia preferred and sap is an asset  excellent verbal and written communication skills  strong leadership and technical skills  tmmc is an equal opportunity employer committed to building a diverse workforce. we believe in enabling people of different ages, sexes, sexual orientations, gender identities, gender expressions, colours, races, ancestries, citizenships, ethnic origins, places of origin, and creeds to work together and realize their full potential. tmmc is committed to compliance with all applicable legislation including providing accommodation for applicants with disabilities. please advise us at any point during the recruitment and selection process if you require accommodation. we are looking for engineer candidates who have experience with some of the areas below:  engineer  problem solving  root cause analysis  electrical  mechanical  industrial  automotive  automation  manufacturing  electromechanical  systems  paint  manufacturing equipment  production  process engineer  manufacturing engineer  kpi ‘s  testing  controls  bachelors  solidworks  catia  fmea  spc(statistical process control)  robotics  project management  autocad  tool & die  press  assembly  weld  plastics  kaizen     30+ days ago     -   save job"
166,Process Engineering Specialist,Teledyne DALSA," teledyne dalsa      399 reviews  -    an exciting opportunity exists within the 2d area camera and frame grabber business line in the role of process engineering specialist. as a process engineering specialist, you will be critically involved in the development of complex dalsa products and the transfer from the product development groups to manufacturing. in doing so, the product and processes must be critically examined to maintain a balance between efficiency, quality and cost. this position will report to the product operations manager.  we are looking for an engineer/scientist with a strong technical background and excellent organizational, communication and leadership skills. the successful candidate for this position will take a leadership role in the introduction of new camera products, helping assess manufacturability and developing process flows.   primary responsibilities  work with product designers to assess product manufacturability. identify the most efficient and cost effective way to assemble new cameras and develop process flows, taking into consideration current processes and best practices. identify and develop new processes and equipment. document and present data and findings during the product introduction cycle. work with designers to resolve any issues discovered during initial builds. creation of assembly documentation and instructions. facilitate and complete the training of resources within manufacturing to assemble, test and support new products.  qualifications  to be successful in this role, you must be a motivated self-starter, possess strong technical problem solving skills and embrace challenge. the following are requirements for this position;  minimum 5 years of progressive experience in production ramp-up of new products and developing electronics manufacturing processes. outstanding technical and analytical skills. demonstrated ability to solve process and product related problems using structured approach. excellent communication skills and the ability to work effectively with cross functional teams. knowledge of semiconductor and/or electronics manufacturing methods and practices. strong organizational skills and ability to work in a fast paced environment. experience with specialized assembly of intricate mechanical, optical, or semiconductor devices. the ability to create clear and concise technical documentation. detailed knowledge of process improvement methodologies. strong appreciation of design of experiment tools and other statistically based improvement methods. strong planning, written and verbal communication skills please quote file number pes1217 and include references with your resume.   11 days ago     -   save job"
167,Software Engineer II,Siemens," siemens      1,863 reviews  -    software engineer ii-012891 description siemens canada is building tomorrow’s talent. that’s ingenuity for life.  for more than 100 years in canada, siemens has been offering engaging and sustainable employment opportunities to those shaping our future. it’s our tradition to promote lifelong learning, develop talent and recognize success.   siemens is proud to be one of canada’s top 100 employers seven times, one of canada’s greenest employers five times and one of canada’s top employers for young people 2016.  approximately 5,000 employees in canada work together to deliver solutions for sustainable energy, intelligent infrastructure, healthcare, and the future of manufacturing. we stand for engineering excellence, innovation, reliability and responsibility.  as a leading global healthcare company, we at siemens healthineers develop innovations that support better patient outcomes with greater efficiencies, giving providers the confidence they need to meet the clinical, operational, and financial challenges of a changing healthcare landscape. as a leader in medical imaging, laboratory diagnostics, and healthcare information technology, we have a keen understanding of the entire patient care continuum – from prevention and early detection to diagnosis and treatment.  for more than 100 years, siemens healthineers in canada has stood for engineering expertise with a pioneering spirit in exploring and developing business opportunities to help healthcare providers achieve their goal of improving outcomes while reducing costs. from the atlantic to pacific oceans, more than 450 employees in canada work together to deliver solutions for healthcare providers, resulting in 70% of medical decisions being influenced by the technologies we provide.  https://www.healthcare.siemens.ca/healthcare-company-profile/about  we have an exciting opportunity and are actively recruiting for a  software developer  to join our  healthcare division in kitchener ontario . siemens healthineers is focused on improving the way healthcare is delivered through the astute combination of technology and medical knowledge. our group of extremely talented and skilled individuals enjoys sharing their passion for technologies applied to healthcare and work as a tight team.   responsibilities:  develop new features and improve existing functionality used by healthcare institutions throughout north america  participate in planning and estimation, update, and retrospective meetings as part of the agile software development methodology  code review and integration test to ensure build integrity prior to qa  create or maintain software development technical specifications, design documents, and user-facing documentation  exercise your desire to learn, apply, and share knowledge through research, prototyping, and presentations to your technical peers and business partners qualifications  post-secondary degree in computer engineering, computer science or related software development program  able to work in collaborative team environment.  at least 1 year programming experience in at least one of java or .net  relational database (ms sql server) desired experience:  java, j2ee, ejb  html, css, javascript, jquery, jsp  google web toolkit (gwt)  .net (c#, vb, asp)  web services  xml/xslt  data analysis  angular start challenging yourself today in an environment that embraces diversity and rewards innovation with competitive pay, great benefits, and a global network offering real opportunity for growth and advancement.  while we appreciate all applications we receive, we advise that only candidates under consideration will be contacted.  siemens is committed to creating a diverse environment and is proud to be an equal opportunity employer. upon request, siemens canada will provide reasonable accommodation for disabilities to support participation of candidates in all aspects of the recruitment process. all qualified applicants will receive consideration for employment.   by submitting personal information to siemens canada limited or its affiliates, service providers and agents, you consent to our collection, use and disclosure of such information for the purposes described in our privacy code available at www.siemens.ca.  job  design engineering primary location ca-on-kitchener organization  hc healthcare schedule  full-time unposting date  ongoing   8 days ago     -   save job"
168,Cloud Infrastructure Engineer (AWS),APrivacy," aprivacy      -    come join the digital security revolution!at aprivacy, we provide a seamless digital security that delivers multi-channel customer experiences. we are thus looking for the best talents that seek to upgrade digital security in every possible way. join the journey of an award-winning fintech start-up that has already begun to change the financial services industry on two continents.we are looking for a rockstar  cloud  infrastructure engineer (aws). overview of your contribution: if you like to like to architect, supervise and participate in the implementation of technologies and platforms supporting a  complex data and infrastructure  , this job is for you. aprivacy is looking for a cloud infrastructure engineer to work on  aws.  you will be responsible for architecting and implementing linux and windows within a cloud environment and all the related aspects. if the cloud is your showpiece and you believe in meeting clients’ high standards for quality, you may be the one we are looking for. your main responsibilities: • architect, implement, and administration for linux and windows environments within a cloud environment• understand cloud best practices around architecture, security and storage to meet various customer needscollaborate with fellow engineers providing advanced engineering support for complex application performance and infrastructure issues• collaborate with fellow engineers providing advanced engineering support for complex application performance and infrastructure issues• work with automation environments and devops• write shell code/scripts, cron jobs, powershell scripts• conduct system & operation performance analysis• perform repairs, maintenance, and upgrades of existing systems using solutions in accordance with standard operating procedures.• assist in research, selection, and implementation of relevant new software platforms and applications• create, maintain and improve technical operational work instructions• flexibility and willingness to adjust to new patterns, shift work and responsibilities• provide work guidance to less experienced personnel your best qualifications: • experience working with ubuntu linux, with emphasis on scripting and automation• ability to work with automation tools (openstack, chef, puppet) and monitoring tools (new relic, nagios, etc.)• capabilities in working with various infrastructures– compute, networking, storage, infrastructure security• knowledge in designing and building application or environments using aws services like cloudformation, dynamodb, sqs, elastic beanstalk, elb, autoscaling, ec2, s3, route53, cloudfront, cloudwatch, iam, etc.• development experience coding in java• experience with mysql and other database engines• experience with google cloud or other cloud providers• aws training and certifications• strong communication skills, presentation skills, with an ownership acumen our company spirit and work advantages: • a unified and trusted team that creates a dynamic environment (social events)• a unique, highly innovative, top quality and exciting technology to shape• creative atmosphere that pushes you to outperform (with fun)• an opportunity to deal with current and essential topics (cyber security, digital experience) without forgetting the excitation of the challenge and the impact it can make (transforming an entire industry) if you are thrilled by this description, apply now by clicking on the below button or send your resume and motivations to  careers@aprivacy.com   15 days ago     -   save job"
169,"Engineer - Project, Junior",Linamar Corp," linamar corp      155 reviews  -    junior project engineer  qualifications:  a university degree in engineering or equivalent. two to five years of related experience. ability to track data for many performance and maintenance parameters using maintenance tracking programs. track the number of failures, mean time between failures, labour and material costs that were required to maintain equipment over specified time periods to determine if equipment operation can be improved to reduce the long term costs. ability to determine which materials and equipment to use for projects and decide the appropriate codes and standards to apply when completing these projects. ability to also determine which measuring tools and methods to use. understanding of electrical and electronic schematic diagrams, blueprints and pneumatic/hydraulic systems. consult product specification books to identify the capacities, dimensions and prices of particular pieces of equipment. ability to interact with others such as supervisors or managers for advice and direction, to discuss work and provide updates. ability to coordinate and integrate work within teams of engineers and technicians to work on common projects. assume project management roles to co-ordinate the involvement of other engineers, contractors, technicians and suppliers. project management and apqp experience. experienced in fmea development. proficient with microsoft office software, autocad, and solidworks. experience with the use of statistical analysis software and computer-assisted design, manufacturing and machining. engage in continuous learning by attending formal professional development seminars and conferences as needed. conduct self directed studies by reading journals and trade publications. must be aware of new technologies and advances in the engineering field.  responsibilities:  plan and manage projects, and prepare material, cost and timing estimates, reports and design specifications for machinery and systems. ownership and accountability of the process including documentation, troubleshooting, improvements, maintenance, and training. ensure the process is capable of producing parts to print specifications. lead multi-disciplined teams to ensure successful program launch. advanced product quality planning document (apqp). lead development of process flows/ process sheets/ fmea’s/ control plans. coordinate with customers, suppliers, and sub-contractors. assist in the preparation of quotations. adhere to ts 16949 system and applicable customer standards.  linamar is committed to promoting accessible recruitment as outlined in the accessibility for ontarians with disabilities act. linamar will attempt to accommodate persons with a disability in an appropriate and effective manner throughout all stages of the recruitment process. accommodations will be provided upon request.  current shift  days  employment type  full time salary  percentage of travel required  1-10%   3 days ago     -   save job"
170,Software Asset Management Data Analysts,Civica," civica      21 reviews  -    we are looking to recruit x2 software asset management data analysts to play an important role in the delivery of civica’s sam services, combing project delivery and administrative support within the sam service delivery team.  role responsibilties:   set up new customers within the delivery management system  data uploads to sam portal  report extraction and delivery to customers  respond to customer requests via telephone and email, within contractual slas  work with external suppliers and internal departments  provide other administrative support as required  adhere to strict deadlines and prioritise where required.  the role is required to attend training sessions delivered by snow software, in order to achieve the snow certified engineer. upon completion of training and personal development, this role will be responsible for delivering 1st line technical support (via telephone, email and web conferencing) with escalation to 2nd line support within civic snow as required.   key skills:   computer literate and familiar with it  educated to a-level standard or higher  good excel skills, ms outlook/word knowledge  articulate and numerate, with great attention to detail and strong communication skills.  analytical and problem solving skills  hardworking team player, whilst also able to work independently when required  prefered skills:   experience in it helpdesk environment (e.g. 1st or 2nd support)  previous experience using snow software or other software licensing management solutions  experience working with and interpreting large and complex documentation  customer service/sales experience   6 hours ago     -   save job"
171,MME Engineer,University of Waterloo," university of waterloo      282 reviews  -    the mme (mechanical and mechatronics engineering) engineer provides technical support for the mechanical & mechatronics engineering department with primary responsibility for the undergraduate students in both programs.   responsibilities provide technical support for the undergraduate design courses  supervise, instruct, and assist students create and develop demonstrations, and workshops develop written instructions and manuals for students provide technical support for undergraduate laboratories/clinics/studios  create and develop labs, clinic activities and design studios design and construct mechanical/electronic/software systems for labs and class use maintain laboratory safety standards maintain equipment inventories supervision of co-op students and advising/training ta’s support undergraduate projects  mentor /assist students advance intellectual property and commercialization potentials develop and operate design competitions, conferences and departmental symposia maintain safety standards, especially for 4th year capstone projects general accountabilities  be flexibly responsive to changing teaching needs maintain training levels to be current with subject matter – continuous improvement regularly review teaching labs to ensure topics are current capital equipment and other purchases – requisition and acquisition, setup and rollout other duties as assigned  qualifications a degree in mechanical/mechatronics engineering (preferred) or similar engineering program is required; a master’s degree in a similar field is an asset must be a professional engineer in ontario or a registered engineer in training 2 + years of relevant experience required a strong aptitude for mechanical technologies and systems is essential. must have good knowledge and operational experience in many areas: multidisciplinary design of consumer products engineering tools (e.g., labview, matlab, etc.) computer aided design and solid modelling (solidworks, solidworks simulation, autocad, or similar) prototyping tools such as laser cutters, 3d printers, thermal formers commercialization of products and technologies patenting product sourcing electro-mechanical systems thermal and fluids test and measurement techniques material properties and materials testing hydraulic, pneumatic, and electric control systems mechanical testing equipment digital data acquisition, monitoring, and control systems open sourced electronic platforms/computers (arduino, raspberry pi) analog and digital circuit design systems maintenance and calibration software development and programming safety standards and procedures proficient in microsoft office suite working outside of normal hours might be occasionally required to deal with emergencies, maintenance, extended run activities, or upgrades   19 days ago     -   save job"
172,"Software Developer Intern, PhD, Summer 2018",Google," google      2,125 reviews  -   temporary, internship     software engineers at google are researchers and developers who yearn to create and implement complex computer science solutions. our engineers develop massively scalable, distributed software systems and also collaborate on multitudes of smaller projects that have universal appeal - requiring awareness and comprehension of the latest research in the field. we focus on being a collaborative, global organization consisting of engineers with the highest levels of technical depth, programming skills and a keen eye for quality.  as a software developer intern, you will work on our core products and services as well as those who support critical functions of our engineering operations. you build strong competencies in data structures and algorithms, along with a technical fascination for how stuff fits together. you need to have a solid foundation in computer science in order to consistently come up with new ideas as well as strive for a deep understanding of our products and services in order to continually improve upon them. typically our phd interns are expected to work in the following area:   product and systems development  whether it's finding new and innovative ways to advance search quality, building computing platform and networking technologies, automating the indexing of videos, or continuing to refine and scale complex auction systems (just to name a few), you will be developing solutions to some of the most challenging technical problems out there. you will research, conceive and develop software applications to extend and improve on google's product offerings and collaborate on scalability issues involving access to massive amounts of data and information. examples of specialist domains: ui development with ajax and similar technologies, security, embedded systems and mobile apps (android), developer tools (ides, large-scale build systems, compilers).   engineering productivity  as a software engineer in the engineering productivity organization, you'll use your software design, analysis and programming skills to create innovative automated test systems. this isn't a job in which you'll simply debug and run test cases, in fact that only scratches the surface. the test team undertakes a broad range of challenges on a daily basis, designing and building intelligent systems that can explore various use cases and scenarios for distributed computing infrastructure. just imagine trying to design and build an automated testing system for something that's never been done before. there are no text books that can help you learn this, which is why we have some of the best engineers working in this group.   site reliability  software engineers working in site reliability are involved in every facet of google's production and work on the cutting-edge of cloud-based computing. as a member of this team you are in the thick of everything involved with keeping google running, from code-level troubleshooting of traffic anomalies to maintenance of our most cutting edge services; from monitoring and alerts to building new automation infrastructure. software engineers on this team love to create robust and scalable software that scale to tens of millions of users. you will handle challenging, novel situations every day, and work with just about every other engineering and operations team to provide services and applications that are quintessentially google - fast, reliable and accessible to all.  google is and always will be an engineering company. we hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. at google, engineers not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. from adwords to chrome, android to youtube, social to local, google engineers are changing the world one technological achievement after another.   responsibilities research, conceive and develop software applications to extend and improve on google's product offering. contribute to a wide variety of projects utilizing natural language processing, artificial intelligence, data compression, machine learning and search technologies. collaborate on scalability issues involving access to massive amounts of data and information.  qualifications minimum qualifications: currently pursuing a phd degree in computer science or related technical field. must be currently enrolled in a full time degree program and returning to the program after the completion of the internship. preferred qualifications: implementation skills with one or more general purpose programming languages including but not limited to: java, c/c++, c#, objective c, python, javascript, or go. research experience in algorithms, architecture, artificial intelligence, compilers, database, data mining, distributed systems, machine learning, networking, or systems. a solid foundation in computer science, with strong competencies in data structures, algorithms, and software design.   30+ days ago     -   save job"
