,title,company,skillText
126,Business Intelligence Analyst,Kiwi Collection," kiwi collection      -    join our team at kiwi collection and lead the analysis and optimization of our 40+ hotel booking websites. kiwi collection has partnered with visa on the visa luxury hotel collection network (www.visaluxuryhotelcollection.com) and is now improving our sites and processes to increase conversion across all platforms. as a business intelligence analyst you will immediately help create business value and drive business strategy by providing sound analysis and help revolutionize the online travel agency (ota) industry. your responsibilities include: analyze web traffic and booking trends to understand their impact on our business provide reporting and analysis for operational decision making, business cases, and process improvements provide reporting and metrics to our key partners perform calculations and develop forecasts to formulate responses/recommendations to specific queries from kiwi collection management provide support to staff requesting assistance on understanding and interpreting data for decision making participate in the technical design, development, and testing of analysis/reports and in the creation of user documentation and processes execute and distribute reports & presentations supporting analysis required skills & experience undergraduate university degree, preferably in mis, computer science or mathematics or 2-5 years of business experience in related field advanced user of excel and powerpoint working experience with business intelligence tools. experience with tableau a major plus advanced user of software such as google analytics and salesforce thorough knowledge of and demonstrated proficiency with sql experience working with relational databases (e.g., mysql) experience with languages such as php for use in loading and transforming data a plus strong problem solving and analytical skills demonstrated ability to produce meaningful results from data proven experience consolidating and analyzing data sources excellent written and verbal communication skills superior collaborative working abilities and experience ability to succeed in a dynamic, fast-paced environment, and quickly find alternative solutions to challenges attention to detail and in-depth planning, organizational and time management skills comfortable learning new applications quickly with minimal direction note: candidates must be authorized to work in canada without sponsorship. due to the volume of applications we receive, we are unable to notify unsuccessful applicants. job type: full-time   18 days ago     -   save job"
127,Database Analyst,Pure and Co. Neon Buddha," pure and co. neon buddha      -    position overview we are looking for a hard-working, self-motivated and detail-oriented individual with demonstrated experience to manage our database servers. this broad scope role will touch on all activities related the servers supporting our users in thailand – vancouver and montreal. key responsibilities diagnose database related issues. provide root cause analysis of production-related database issues. maintain database disaster recovery strategy. full, differential, t-log backup for sql servers. full, binary log streaming backup for mysql servers. full back-up for postgresql. manage ssrs & jasperserver reporting service in both canada and thailand. develop reports as per requests from internal stakeholders. provide data-processing support to operations. provide ad-hoc queries to support thailand/canada operational team. experience, education and designation(s) 2-3 years’ experience in similar role. working knowledge of sql server 2016 , server reporting service (ssrs); mysql 5.7; postgresql & jasperserver; attributes must enjoy people : ) and be dynamic must be comfortable in a start up environment. (work hard/ play hard) good interpersonal and communication skills (written and verbal) ability to work independently in a fast-paced environment proven organizational skills, with high attention to detail strong analytical skills compensation and benefits competitive compensation and benefit package, great downtown location and an innovative bunch of characters to work with. about us neon buddha started with the idea of producing a lifestyle clothing collection for travel, home, work and you. the collection is canadian designed and produced and managed by a team of 500 women in thailand. our team and the environment have inspired us to make products that can be weall worn for life’s adventures and designed with a conscience. style me up – is designed to help young girls create with freedom and personalization. we bring the latest trending fashion forward cosmetics, crafts and stationary to help you create with freedom and personalization. our unique culture reflects the values of our founder – to empower women. from our creative design teams, those who make our products to the women who wear our products and the girls who include us as part of their creative journey – you inspire us – and we create for you. style me up is a trademark sold by pure and co. a trusted global manufacture with more than 20 years of experience creating, designing and manufacturing. brands:   akira / neon buddha / stylemeup web sites:   pureandco.com, neonbuddha.com, stylemeup.com, i-loom.stylemeup.com job type: full-time salary: $50,000.00 to $75,000.00 /year   10 days ago     -   save job"
128,Database Analyst,Pure and Co. Neon Buddha," pure and co. neon buddha      -    position overview we are looking for a hard-working, self-motivated and detail-oriented individual with demonstrated experience to manage our database servers. this broad scope role will touch on all activities related the servers supporting our users in thailand – vancouver and montreal. key responsibilities diagnose database related issues. provide root cause analysis of production-related database issues. maintain database disaster recovery strategy. full, differential, t-log backup for sql servers. full, binary log streaming backup for mysql servers. full back-up for postgresql. manage ssrs & jasperserver reporting service in both canada and thailand. develop reports as per requests from internal stakeholders. provide data-processing support to operations. provide ad-hoc queries to support thailand/canada operational team. experience, education and designation(s) 2-3 years’ experience in similar role. working knowledge of sql server 2016 , server reporting service (ssrs); mysql 5.7; postgresql & jasperserver; attributes must enjoy people : ) and be dynamic must be comfortable in a start up environment. (work hard/ play hard) good interpersonal and communication skills (written and verbal) ability to work independently in a fast-paced environment proven organizational skills, with high attention to detail strong analytical skills compensation and benefits competitive compensation and benefit package, great downtown location and an innovative bunch of characters to work with. about us neon buddha started with the idea of producing a lifestyle clothing collection for travel, home, work and you. the collection is canadian designed and produced and managed by a team of 500 women in thailand. our team and the environment have inspired us to make products that can be weall worn for life’s adventures and designed with a conscience. style me up – is designed to help young girls create with freedom and personalization. we bring the latest trending fashion forward cosmetics, crafts and stationary to help you create with freedom and personalization. our unique culture reflects the values of our founder – to empower women. from our creative design teams, those who make our products to the women who wear our products and the girls who include us as part of their creative journey – you inspire us – and we create for you. style me up is a trademark sold by pure and co. a trusted global manufacture with more than 20 years of experience creating, designing and manufacturing. brands:   akira / neon buddha / stylemeup web sites:   pureandco.com, neonbuddha.com, stylemeup.com, i-loom.stylemeup.com job type: full-time salary: $50,000.00 to $75,000.00 /year   10 days ago     -   save job"
129,Payment Analyst,Front Line Group (FLG)," front line group (flg)      -    position: payment analyst who we are and what we offer:  front line group (flg) is a leading provider of first party, customer service solutions for over 96 years with clients in the financial, telecommunications, and government sectors. our mission is to be the expert in 1st party customer relationship management, applying our proven expertise, advanced technology and compliance leadership to deliver exceptional results for our clients and their customers. we offer the possibility to become part of a great working environment and company culture focused on nurturing professional growth for our employees. our current advancement rate is of over 70% encompassing all levels of the company in addition, we offer our own internal university to provide opportunities for personal growth. we are looking for highly motivated and career-focused individuals who believe in providing the best service and results for our clients. to learn more about our company and division please visit the following websites: http://www.flgfrontline.com/ key functions and responsibilities review, analyze and process electronic payment downloads, including internet/online payments, western union, and telpay according to different client rules and procedures, such as those pertaining to closed accounts, overpayments and unmatched items. process other payment types, such as mailed-in cheques, walk-ins (cash and interac payments) according to general procedures as well as client special handling requirements, particularly for the closed accounts and overpayments. reconcile posted batches to actual money received and prepare end-of-day daily balancing reports. review and reconcile posted payments report by bank code and match them with applicable deposit items. prepare deposit slips for each trust account as necessary. monitor deposit due dates for post-dated cheques, review the automated logsheets, apply procedures for closed accounts, overpayments and other client special handling procedures as necessary. prepare deposit slips and deposit to applicable client trust accounts. review and process nsfs cheque slips upon receipt from the bank. review each file, enter notes as necessary, apply nsf codes as applicable, and perform other procedures according to client special handling requirements. log and process all unposted items on daily basis, send applicable email notification to operations (cs, collections) group to inform them of unposted items so they can take necessary action. monitor each item and process according to client instructions or as per our policies and procedures. note the files and spreadsheet log for any subsequent posting or refund cheque issued. review and process client downloads, such as those for direct payments, balance adjustments and reversals, according to client instructions and special handling procedures. process client payments using the matching program for drn clients, analyze and resolve various recon items, work with csrs to discuss issues with clients and prepare detailed ar report to help csrs collect ar balances monitor and review ar past due balances for major clients, analyze past due accounts and provide ar details to csrs to enable them to collect ar balances provide backup support to supervisor or manager when needed, participate in projects to handle new clients or resolve issues or streamline processes personal attributes the payment analyst demonstrates competence in the following areas: demonstrates cbv’s core values of ethical and honest behaviour, high productivity & performance, positive work environment, and quality service. accountability & attention to detail: should be task and goal oriented and capable of functioning in an entrepreneurial and corporate setting. communication: communicate effectively with internal and external clients across all business units including ability to articulate recommendations in a concise and timely manner as well as analyze, organize, summarize and articulate complex financial information. resilience: ability to handle multiple tasks, prioritize work, meet deadlines and concentrate on detailed information. ability to respond effectively to the most sensitive inquiries and complaints. innovation: ability to conduct complex analysis and present data in a meaningful way. foster teamwork: responsive team player with ability to quickly prioritize among numerous pressing tasks. qualifications all candidates must be extremely flexible and enjoy an environment that changes day to day, collaborate well with others and have a positive attitude. concrete demonstrable experience and other qualifications include: education & experience understanding and applying various special handling required by clients considering the high volume of transactions being processed daily. determining the correct settlement criteria for each account. experience in a highly regulated industry is an asset. understanding and knowledge of great plains is an asset. what we offer our new colleague:  great compensation package based on experience health, dental benefits, rrsp and free gym located right in the building over 70% advancement potential and a positive work environment referral program/incentives conveniently located by skytrain station and bus stops job type: full-time   9 days ago     -   save job"
130,Junior Systems Analyst,Paladin Technologies & Action Electric," paladin technologies & action electric      -    paladin technologies has emerged as the largest complex systems integrator in canada. as a leader in the design, deployment, optimization, management, and maintenance of communication and digital networks, paladin can meet the needs of clients on a national scale, while providing local support. we are 100% canadian-owned, and operate nationally. the experts that make up paladin’s teams stay at the forefront of the changing technology landscape through continued training, complex client projects, and company support. as paladin continues to grow, we continue to provide our employees with exciting challenges and a rewarding career.  responsibilities:   install, configure, and test servers, storage, workstations, and network infrastructure for physical security solutions  install, configure, and test physical security management software packages, databases, operating systems, and virtualization platforms  maintain, troubleshoot, and service issues related to the above infrastructure  work directly with other systems analysts, project managers, sales, and engineering resources to help design it infrastructure for physical security  be accountable for the installation and integration of systems, ensuring timelines are met and a quality solution is delivered  work closely and collaborate with our integrated systems technicians to ensure successful system delivery  respond, support, and be available to integrated systems technicians, while supporting and mentoring their learning and growth in it infrastructure  develop and maintain client relationships while building confidence and respect in the organization’s abilities throughout the industry  prepare and maintain documentation in an efficient and professional manner  research, prototype, and develop integrations between the components of physical and logical security systems  be organized, enthusiastic, and take direction from the project management office, systems analysts, and the director of projects & design  be willing and available to participate in an afterhours on-call rotation   qualifications:   minimum of 1 year progressive experience in information technology, with proven experience in designing, deploying, and supporting complex systems  post-secondary degree or diploma from a technology institute in computing, network support, or electronics  ability to pass varying levels of security clearance  clear and concise written and verbal communication skills, with the ability to present technical data and analysis to internal and external stakeholders  sound organizational skills, with the capability to handle multiple tasks and projects in a fast-paced and priority-changing environment  strong analytical and problem-solving skills  ability to work independently or in a team environment, with strong interpersonal skills   experience with the following technologies is required:   windows server 2012 or 2016, windows 7/8/10, ms sql administration tasks, ip networking, routers/switches, backup concepts and logical security  experience with major network supplier such as cisco, hpe, brocade, or juniper  certification in, or experience with, microsoft server and client os, microsoft sql databases  certification in, or experience with, vmware   experience with the following technologies is an asset:   virtualization, clustering, fault tolerant systems, modern development and scripting languages, advanced ms sql administration tasks including reporting, san/wan architectures, html, javascript, xml, and crystal reports     10 days ago     -   save job"
131,Research & Development/Data Analyst Intern/Co-op 2018,Cargill," cargill      2,456 reviews  -    research & development/data analyst intern/co-op: in this position you will work across multiple functions in the ewos organization, including quality assurance, production, strategic marketing, sales, and in-house laboratory, in order to facilitate, lead and develop r&d projects and data gathering in the areas of:   feed / new product development   raw material effects on product quality   dietary testing and analysis   essential nutrient monitoring and recording   market data gathering and reporting  the successful candidate will report to the sales director but will have a strong dialogue with the production manager, lead formulator, quality manager, laboratory manager and strategic marketing lead. this is a significant opportunity to understand and be involved in not only the latest feed technology but also pioneering new products in the north america market place. the internship offers experience of working within a high performing team, and an opportunity of future employment dependent on performance.  internship programming:  internships are paid and are at least 16 weeks in duration.  day–to-day transportation to and from work is the responsibility of the intern.  interns who demonstrate exceptional performance and a curiosity to learn more may be offered a full-time position for the following year.  job locations:  surrey, bc ewos canada ltd feed plant and office qualifications  required:   pursuing a bachelor’s degree or higher from an accredited program graduating between december 2018 and may 2020 in an aquaculture related field must be legally entitled to work for cargill in canada a valid driver's license and clean driving record demonstrated ability to work effectively with individuals from diverse backgrounds and cultures all candidates must be geographically flexible and willing to relocate for an internship opportunity anywhere in the canada. able to complete a 16 month internship (may 2018 - august 2019) must possess a high degree of initiative and resourcefulness in completing work with limited guidance must be able to complete essential functions of this job as outlined in the job description with reasonable accommodations   preferred:   • overall 3.0 gpa or higher  legally entitled to work/travel in the usa   cargill is an equal opportunity employer and committed to providing accommodation to our job applicants with disabilities. job  research and development primary location  canada-british columbia-surrey   30+ days ago     -   save job"
132,Business Analyst - Data Centre project,Best Buy Canada," best buy canada      16,959 reviews  -    business analyst  information technology - business solutions group do you love technology and know how to use it? do you thrive on the daily challenges of working in a constantly evolving field? for members of best buy's information technology team, the answer is ""yes."" more than techies, our it team members bring planning, strategy and even communication skills to bear in helping the company grow. can you take a high level vision and turn it into a detailed plan? are you able to break down conceptual ideas and articulate them into clear and concise business needs? does asking questions, solving problems, exploring solutions, and learning about new businesses motivate you? are you excited about the future of retail and finding better ways to engage the consumer?  at best buy canada, these attributes are a must for our business analysts. others will also tell you it is all that and more…it is a comprehensive, challenging, rewarding, and exciting role, and far exceeds the expectations of a traditional ba role.   as a business analyst you will… provide best in class customer service to internal and external stakeholders collaborate with stakeholder groups to determine business needs and implement new technology solutions (e.g. software, infrastructure, etc.), processes, and upgrades bring experience working in a corporate environment, with knowledge in enterprise applications, integration and complex business processes follow standard guidelines, determine the ba deliverables needed for a given project, and determine the time necessary to complete all ba tasks we hope you are passionate about… innovation – as a tech company we are constantly changing and evolving; an openness and willingness to embrace change is critical logic and critical thinking – we’re largely a data driven company so consideration of all angles and viewpoints is vital technology – as a business solutions team, we find ways to leverage new and emerging technologies to solve business critical challenges having fun while being the best – we work hard but play harder the experience we need… 3+ years of experience as a business analyst in it enterprise projects 2+ years of experience in planning and executing the organizational change management processes for large projects 2+ years of experience with it infrastructure (compute/platform, network, storage & backups) exposure to data centers (on premises or co-location) preferable training or experience in waterfall and agile methodologies (specifically scrum and kanban) must have strong organizational, communication, and documentation skills, including cross functional process flows must be able to work independently with minimal direction, with the ability to drive solutions across cross-functional teams experience creating presentations for an executive audience should have experience with enterprise scale (e.g. erp/crm) applications, either have participated in full application or module roll outs, upgrades, and business process development degree in computer science, management information systems, relevant business and/or equivalent work experience understanding of itil standards (e.g. quality assurance, change/release management) familiarity with procurement/financial or project finance lifecycle is a plus iiba, six sigma, or prosci experience would be an asset we believe we have the unique opportunity to help customers enrich their lives and pursue their passions with the help of technology   best buy  -  2 days ago     -   save job"
133,Business Systems Analyst (Summer 2018),Manulife," manulife      169 reviews  -   full-time, temporary     description business systems analyst (co-op) “ you just figure it out.” these five words describe how you approach problems – and hey, maybe how you approach life overall. you analyze a problem, find the best solution, and implement it. then you iterate, and do again. and we want you to do it with us as a business analyst as part of our canadian manulife team. here’s the deal: we need your big, beautiful brain to help transform business goals and objectives into tangible next steps like requirements documents and system designs. you’ll do things like: use your mad analytical skills to bring order to chaos. okay, maybe not full-on zombie apocalypse chaos, but you’ll keep projects on track using databases and tools like excel. analyze business systems and solve complex problems. collaborate with other smart people like business development managers and territory co-ordinators to develop top-notch business/system requirements…and do it before the deadline hits. uncover, analyze, and define advisor accuracy data. then you’ll clearly communicate these so everyone knows their part in the master plan. be a watchdog for issues as they crop up – and be quick to recommend solutions. qualifications  this is the job for you because: you learn fast. like “the flash” fast. you pick up new ideas, concepts, technologies, applications, and tools at warp speed. you’ve got experience with systems development and project management methodologies – as well as the ms office software suite. you’re an all-round super star:  an enthusiastic team player with crazy-good communications skills who puts the customer at the centre of everything you do. you know that part of innovation is failure. and when you fail, you always fail forward…learning something new and becoming even better than you were before. regardless of what level role you’re looking for (because we have coop business analyst roles that range from junior all the way to senior) you’re someone who looks for gaps and figures out the best way to fill them. so what’s next? wow us with a pdf that includes your resume, a cover letter telling us how awesome you are, your transcript, and your co-op work history (if you have one). about manulife manulife financial corporation is a leading international financial services group that helps people achieve their dreams and aspirations by putting customers' needs first and providing the right advice and solutions. we operate as john hancock in the united states and manulife elsewhere. we provide financial advice, insurance, as well as wealth and asset management solutions for individuals, groups and institutions. at the end of 2016, we had approximately 35,000 employees, 70,000 agents, and thousands of distribution partners, serving more than 22 million customers. as of june 30, 2017, we had over $1 trillion (us$780 billion) in assets under management and administration, and in the previous 12 months we made $26.7 billion in payments to our customers. our principal operations are in asia, canada and the united states where we have served customers for more than 100 years. with our global headquarters in toronto, canada, we trade as 'mfc' on the toronto, new york, and the philippine stock exchanges and under '945' in hong kong. manulife is committed to supporting a culture of diversity and accessibility across the organization. it is our priority to remove barriers to provide equal access to employment. a human resources representative will consult with applicants contacted to participate at any stage of the recruitment process who request an accommodation. information received regarding the accommodation needs of applicants will be addressed confidentially.  category: business operations   9 days ago     -   save job"
134,Reporting Analyst,BGIS," bgis      84 reviews  -    the reporting analyst is responsible preparing business reports to assist with enabling decision makers in making well-informed business decisions.   key duties & responsibilities  responsible for data integrity within information management systems compiles and maintains large volume of real estate portfolio data within information management systems to support various reporting, benchmarking and analytical requirements. generates and compiles data from multiple data sources using various business intelligence tools and information management systems prepares various reports including but not limited to performance reports and scorecard reports to assist with business communication and decision making performs calculations and analysis to fulfill requirements including but not limited to performance reporting, occupancy cost allocation and chargeback, budget to spend variance reporting other duties as assigned  education, job-related years of experience & qualifications   minimum education:  community college diploma or equivalent training (e.g. rpa, cet)   job-related experience:  more than one year up to three years   knowledge & skills  ability to handle a large volume of information and accurate management of large datasets along very strong attention to detail strong data analysis and interpretation skills computer proficiency in relational databases, reporting tools, ms office including ms access and ms excel, with ability to learn new information management systems quickly licenses and/or professional accreditation  none required   20 days ago     -   save job"
135,"Replenishment Analyst, Cannabis Operations",BC Liquor Distribution Branch," bc liquor distribution branch      18 reviews  -    retail replenishment analyst, cannabis operations regular, full-time - vancouver r18/$51,587.16-$58,580.39 per annum  we have three (3) vacancies for this position.   step into a career with one of bc’s top employers since 2009.  the liquor distribution branch (ldb) is one of the largest distributors and retailers of beverage alcohol in canada, generating a net income of approximately $1.08 billion on annual sales of approximately $3.3 billion in fiscal 2016/17. ldb has a workforce of approximately 4,000 full and part-time employees, operates 197 retail stores across the province, oversees the operations of approximately 220 rural agency stores and has the role of wholesaler to approximately 700 private liquor retail outlets and 10,000 licensed establishments.  the ldb is a unique government entity that operates with similar independence to a crown corporation under the direction of a general manager and ceo.  the retail replenishment analyst (ra) is an important member of the merchandising team and manages all aspects of product demand forecasting, allocation and inventory management. the analyst is responsible for leading the creation and management of inventory for cannabis. the analyst manages the replenishment to support sales forecasts, integrating and analyzing data from numerous sources, and using a variety of quantitative methods.  in addition, the analyst leads and contributes to the development and implementation of merchandising strategies which have a direct impact on the ldb's revenue objectives. the replenishment analyst is the key point of contact for vendors for all topics related to replenishment and deliveries.  an eligibility list for permanent or temporary future opportunities may be established. a criminal record check is required.  please review the attached job description for a complete list of duties, qualifications, and competencies. to be considered for this opportunity, applicants must submit a  cover letter and resume clearly identifying how they meet the qualifications necessary for this position  . this information will be used as part of the selection process.  please note that a  cover letter is a requirement  for this competition.  for more information about how to create or update your profile, please refer to the  how to apply  section below.  only applications submitted using the bc public service recruitment system on this website will be accepted.  contact: jasdeep dhaliwal, hr advisor phone: 604 252-3474  visit careers at: www.bcldb.com   qualifications:   education and experience:  degree or diploma in operations management, business management, purchasing and inventory control or similar discipline and a minimum of two years of recent, related work experience* or significant recent hands on experience working with systems, inventory in a retail or merchandising environment.   *recent, related work experience must include experience:  preparing, reconciling and updating product demand forecasts   conducting data analysis and modelling and interpreting results   managing inventory   collaborating with a variety of internal and external partners (e.g. vendors/suppliers, etc.)   a combination of education, training and experience may be considered.  preference may be given to candidates with experience or training in:  retail/merchandising/wholesale/distribution business environment;   forecasting and inventory management; and/or   planning and supply chain management   knowledge of:  inventory management, merchandising, purchasing, forecasting   quantitative methods for sourcing, manipulating and analyzing data; and creating models and forecasts   statistics and statistical analysis software programs   database creation and manipulation software   theories, principles and best practices of merchandise planning and supply chain management   current external business environment conditions which have an impact on the business: wholesale trends, supply chains, competitive factors, pricing, logistics, planning   skills/abilities:  superior written and oral communication skills and attention to detail when communicating   superior interpersonal/organizational/analytical skills   ability to achieve deadlines within tight timelines while managing multiple priorities   ability to communicate complex information in a manner than can be understood by the audience   ability to plan and conduct quantitative analysis   ability to create, access, analyse and manipulate large databases using a variety of software programs   ability to analyze data and create accurate forecasts and interpretations based on results   12 days ago     -   save job"
136,"Merchandise Analyst, Cannabis Operations",BC Liquor Distribution Branch," bc liquor distribution branch      18 reviews  -    merchandise analyst, cannabis operations   regular, full-time - vancouver r18/$51,587.16-$58,580.39 per annum  we have three (3) vacancies for this position.   step into a career with one of bc’s top employers since 2009.  the liquor distribution branch (ldb) is one of the largest distributors and retailers of beverage alcohol in canada, generating a net income of approximately $1.08 billion on annual sales of approximately $3.3 billion in fiscal 2016/17. ldb has a workforce of approximately 4,000 full and part-time employees, operates 197 retail stores across the province, oversees the operations of approximately 220 rural agency stores and has the role of wholesaler to approximately 700 private liquor retail outlets and 10,000 licensed establishments.  the ldb is a unique government entity that operates with similar independence to a crown corporation under the direction of a general manager and ceo.  the merchandise analyst is an important member of the merchandising department and category management team overseeing a group of ldb cannabis products, providing information, detailed research and analysis, and recommendations regarding all aspects of merchandising functions.  the position is also responsible for category management projects, contributing to the development of category profitability strategies and maintaining product information records. the position works closely with category managers, contacts within the business and industry representatives, providing a variety of services in support of the ldb's product management and profitability objectives.  an eligibility list for permanent or temporary future opportunities may be established. a criminal record check is required.  please review the attached job description for a complete list of duties, qualifications, and competencies. to be considered for this opportunity, applicants must submit a  cover letter and resume clearly identifying how they meet the qualifications necessary for this position  . this information will be used as part of the selection process.  please note that a  cover letter is a requirement  for this competition.  for more information about how to create or update your profile, please refer to the  how to apply  section below.  only applications submitted using the bc public service recruitment system on this website will be accepted.  contact: jasdeep dhaliwal, hr advisor phone: 604 252-3474  visit careers at: www.bcldb.com   qualifications:   education and recent, related experience  a degree or diploma in business administration, marketing, operations management, category management or related discipline and a minimum of 2 years recent, related experience*. a combination of education, training and experience may be considered.   *recent, related experience must include:  experience with analysis such as qualitative and quantitative techniques including cost/benefit analysis and recommendations on pricing.   preference may be given to candidates with experience or training in:  retail/wholesale/distribution business environment; and/or   merchandising/marketing/product management.   knowledge of:  marketing, product data maintenance, pricing, and analysis   merchandising profitability models   qualitative and quantitative analytical techniques including cost/benefit analysis   retail/wholesale/distribution business priorities and related administrative systems   standard office/administrative procedures including records management   skills and abilities:  ability to use standard computer applications including various microsoft programs (i.e. word, excel, outlook, powerpoint, sharepoint platforms), internet and data management systems to enter and edit data, and generate a variety of documents and reports   ability to accurately monitor and track information   ability to work under pressure using initiative to plan, organize and establish priorities to complete assignments in a timely manner taking into consideration competing workloads and changing priorities   ability to work both independently, under limited supervision, and in a team environment   ability to communicate effectively, both orally and in writing, and attention to detail is required.   13 days ago     -   save job"
137,Jr. Systems Analyst (Two Year Contract),Organized Crime Agency of BC," organized crime agency of bc      -   part-time, contract     working within the combined forces special enforcement unit - bc (cfseu-bc), the organized crime agency of bc (ocabc) is recruiting an efficient and self-motivated candidate for a junior systems analyst position. this position will work for the isoc (investigative services & organized crime) hub, whose mandate is to align the technology, information, applications, processes and training needed to support criminal intelligence, business intelligence, analytics and performance management with isoc’s strategic, tactical and intelligence objectives and priorities. the hub is tasked with creating efficiencies and advancing analytics in criminal intelligence as well as business intelligence. reporting to the project manager, this position will be responsible for providing support to the analysts and assistance to the rest of the project team with the following duties: identifying, documenting, analyzing, and managing business requirements for the purpose of proposing solutions and best practices that will enable cfseu-bc and partner agencies to meet their objectives coordinating research and performing evaluations of existing technologies, as well as developing new technologies to determine suitability with existing cfseu-bc workflows and systems the development of networks within cfseu-bc and partner agencies to maintain knowledge of trends, business processes and information management technology developing, maintaining, and providing training for one or more information management technology solutions supported by the isoc hub we are looking for an enthusiastic candidate with strong interpersonal and organizational skills, with the following qualifications: relevant bachelor’s degree from a recognized post-secondary institution, or a combination of a college diploma/certificate in a relevant field, as well as several years of experience in technical support, programming/database analysis, or web-development t * experience in developing and implementing large projects related to business processes and information technology experience with some specialized computer software (visualization software, data management software, etc.) experience in designing reports using ibm cognos bi tools experience in law enforcement or public safety is considered an asset ability to manage and complete multiple tasks concurrently * excellent written and verbal communication skills ability to obtain and maintain a security clearance qualified applicants can submit a cover letter & resume by march 30, 2018 job types: part-time, contract required education: bachelor's   5 days ago     -   save job"
138,Retail Replenishment Analyst,BC Liquor Distribution Branch," bc liquor distribution branch      18 reviews  -    retail replenishment analyst   regular, full-time - vancouver r18/$51,587.16-$58,580.39 per annum   step into a career with one of bc’s top employers since 2009.  the liquor distribution branch (ldb) is one of the largest distributors and retailers of beverage alcohol in canada, generating a net income of approximately $1.08 billion on annual sales of approximately $3.3 billion in fiscal 2016/17. ldb has a workforce of approximately 4,000 full and part-time employees, operates 197 retail stores across the province, oversees the operations of approximately 220 rural agency stores and has the role of wholesaler to approximately 700 private liquor retail outlets and 10,000 licensed establishments.  the ldb is a unique government entity that operates with similar independence to a crown corporation under the direction of a general manager and ceo.  the retail replenishment analyst (ra) is an important member of the ldb merchandising team and manages all aspects of product demand forecasting, allocation and inventory management. the analyst is responsible for leading the creation and management of inventory for 198 bc liquor stores. the analyst manages the replenishment to support sales forecasts, integrating and analyzing data from numerous sources, and using a variety of quantitative methods. the retail replenishment analyst purchases approximately $400 - $600 million of product inventory for retail stores per annum.  in addition, the analyst leads and contributes to the development and implementation of merchandising strategies which have a direct impact on the ldb's revenue objectives. the replenishment analyst is the key point of contact for bc liquor stores and vendors for all topics related to replenishment and deliveries.  the position applies judgment in the interpretation of analytical results (including variances between demand forecasts and actual demands) to ensure appropriate levels of inventoryareavailable to support sales in retail stores. the replenishment analyst applies a comprehensive knowledge of inventory management and retail planning to provide analytical services to category managers to support buying and distribution decisions. the replenishment analyst works very closely with the store managers and regional mangers to configure forecast events and mins so that inventory productivity and profitability is maximized.  an eligibility list for permanent or temporary future opportunities may be established. a criminal record check is required.  please review the attached job description for a complete list of duties, qualifications, and competencies. to be considered for this opportunity, applicants must submit a  cover letter and resume clearly identifying how they meet the qualifications necessary for this position  . this information will be used as part of the selection process.  please note that a  cover letter is a requirement  for this competition.  for more information about how to create or update your profile, please refer to the  how to apply  section below.  only applications submitted using the bc public service recruitment system on this website will be accepted.  contact: leesa mammen, senior manager, retail replenishment - merchandising phone: 604 252-2771  visit careers at: www.bcldb.com   qualifications:   education and experience:  degree or diploma in operations management, business management, purchasing and inventory control or similar discipline and a minimum of two years of recent inventory management experience* or significant recent hands on experience working with retail systems, inventory in a retail or merchandising environment.   *recent, related work experience must include experience:  preparing, reconciling and updating product demand forecasts   conducting data analysis and modelling and interpreting results   managing inventory in retail stores.   collaborating with a variety of internal and external partners (e.g. marketing, vendors/suppliers, etc.)   a combination of education, training and experience may be considered.  preference may be given to candidates with experience or training in:  retail/merchandising business environment;   forecasting and inventory management; and/or   planning and supply chain management   knowledge of:  inventory management, merchandising, purchasing, forecasting   quantitative methods for sourcing, manipulating and analyzing data; and creating models and forecasts   statistics and statistical analysis software programs   database creation and manipulation software   theories, principles and best practices of merchandise planning and supply chain management   current external business environment conditions which have an impact on branch business: wholesale trends, supply chains, competitive factors, pricing, logistics, planning   skills/abilities:  superior written and oral communication skills and attention to detail when communicating   superior interpersonal/organizational/analytical skills   ability to achieve deadlines within tight timelines while managing multiple priorities   ability to communicate complex information in a manner than can be understood by the audience   ability to plan and conduct quantitative analysis   ability to create, access, analyse and manipulate large databases using a variety of software programs   ability to analyze data and create accurate forecasts and interpretations based on results   18 days ago     -   save job"
